FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
05112020     5  12.5   85  1018.8  360   11     AZUL AERO                                           
05112020     6  12.2   85  1019.1   20   17     AZUL AERO                                           
05112020     7  12.8   82  1019.7  360   19     AZUL AERO                                           
05112020     8  14.6   71  1020.2  360   19     AZUL AERO                                           
05112020     9  17.4   55  1020.2  340   22     AZUL AERO                                           
05112020    10  16.9   60  1020.5  320   17     AZUL AERO                                           
05112020    11  17.2   56  1020.4  320   20     AZUL AERO                                           
05112020    12  19.4   53  1019.5  340   24     AZUL AERO                                           
05112020    13  21.2   47  1018.9  360   24     AZUL AERO                                           
05112020    14  22.0   41  1018.9  320   20     AZUL AERO                                           
05112020    15  22.2   45  1018.4  320   17     AZUL AERO                                           
05112020    16  22.1   46  1017.4  320   17     AZUL AERO                                           
05112020    17  20.8   55  1017.7  270    7     AZUL AERO                                           
05112020    18  19.8   76  1017.7  180    7     AZUL AERO                                           
05112020    19  21.0   59  1018.0  180    4     AZUL AERO                                           
05112020    20  19.0   76  1018.2  110    2     AZUL AERO                                           
05112020    21  16.0   85  1018.8   70    6     AZUL AERO                                           
05112020    22  14.3   88  1019.2   90    4     AZUL AERO                                           
05112020    23  13.5   90  1019.4   90    6     AZUL AERO                                           
05112020     0  19.4   46  1013.9  360   28     BAHIA BLANCA AERO                                   
05112020     1  20.1   41  1015.1  360   24     BAHIA BLANCA AERO                                   
05112020     2  19.9   44  1015.3  320   33     BAHIA BLANCA AERO                                   
05112020     3  17.0   74  1016.3  320   22     BAHIA BLANCA AERO                                   
05112020     4  14.4   89  1016.9  320   20     BAHIA BLANCA AERO                                   
05112020     5  13.3   91  1017.8  270   19     BAHIA BLANCA AERO                                   
05112020     6  13.1   93  1017.3  320    7     BAHIA BLANCA AERO                                   
05112020     7  13.7   94  1017.7  320   13     BAHIA BLANCA AERO                                   
05112020     8  14.4   87  1018.3  320   15     BAHIA BLANCA AERO                                   
05112020     9  16.8   61  1018.2  290   19     BAHIA BLANCA AERO                                   
05112020    10  18.1   48  1018.3  290   26     BAHIA BLANCA AERO                                   
05112020    11  19.4   43  1018.4  250   24     BAHIA BLANCA AERO                                   
05112020    12  21.1   36  1018.1  250   28     BAHIA BLANCA AERO                                   
05112020    13  21.8   30  1017.6  270   24     BAHIA BLANCA AERO                                   
05112020    14  22.9   26  1017.4  250   26     BAHIA BLANCA AERO                                   
05112020    15  23.8   24  1017.4  250   26     BAHIA BLANCA AERO                                   
05112020    16  24.7   23  1016.9  250   28     BAHIA BLANCA AERO                                   
05112020    17  24.6   23  1016.9  250   26     BAHIA BLANCA AERO                                   
05112020    18  24.0   25  1017.1  230   17     BAHIA BLANCA AERO                                   
05112020    19  24.3   26  1017.4  230    7     BAHIA BLANCA AERO                                   
05112020    20  20.6   39  1017.9    0    0     BAHIA BLANCA AERO                                   
05112020    21  15.8   50  1018.4    0    0     BAHIA BLANCA AERO                                   
05112020    22  14.4   56  1019.0   90    4     BAHIA BLANCA AERO                                   
05112020    23  10.6   71  1019.5   90   15     BAHIA BLANCA AERO                                   
05112020     0   5.4   77  1491.0  290   35     BARILOCHE AERO                                      
05112020     1   5.1   78  1492.0  290   41     BARILOCHE AERO                                      
05112020     2   5.1   78  1493.0  290   37     BARILOCHE AERO                                      
05112020     3   5.1   77  1489.0  290   28     BARILOCHE AERO                                      
05112020     4   4.5   82  1484.0  290   26     BARILOCHE AERO                                      
05112020     5   5.6   75  1487.0  290   43     BARILOCHE AERO                                      
05112020     6   5.6   71  1490.0  320   30     BARILOCHE AERO                                      
05112020     7   6.1   70  1497.0  320   26     BARILOCHE AERO                                      
05112020     8   7.3   67  1501.0  290   46     BARILOCHE AERO                                      
05112020     9   8.1   61  1504.0  290   46     BARILOCHE AERO                                      
05112020    10   9.3   57  1508.0  290   43     BARILOCHE AERO                                      
05112020    11  10.4   51  1509.0  290   43     BARILOCHE AERO                                      
05112020    12  11.3   47  1511.0  290   39     BARILOCHE AERO                                      
05112020    13  11.9   46  1511.0  290   44     BARILOCHE AERO                                      
05112020    14  12.6   44  1511.0  290   46     BARILOCHE AERO                                      
05112020    15  14.4   38  1512.0  290   44     BARILOCHE AERO                                      
05112020    16  13.8   39  1510.0  290   44     BARILOCHE AERO                                      
05112020    17  14.0   42  1511.0  290   43     BARILOCHE AERO                                      
05112020    18  13.2   42  1511.0  290   41     BARILOCHE AERO                                      
05112020    19  11.9   48  1512.0  290   35     BARILOCHE AERO                                      
05112020    20  11.4   49  1517.0  290   30     BARILOCHE AERO                                      
05112020    21   9.4   52  1517.0  290   17     BARILOCHE AERO                                      
05112020    22   9.0   53  1523.0  320   20     BARILOCHE AERO                                      
05112020    23   5.4   70  1523.0    0    0     BARILOCHE AERO                                      
05112020     0  -7.9   93   973.4   20   93     BASE BELGRANO II                                    
05112020     3  -7.8   93   974.9   20   74     BASE BELGRANO II                                    
05112020     6  -7.2   93   977.3   20   74     BASE BELGRANO II                                    
05112020     9  -4.2   69   979.1  360   31     BASE BELGRANO II                                    
05112020    12  -2.2   77   980.0  340   11     BASE BELGRANO II                                    
05112020    15  -3.6   81   981.1  140   11     BASE BELGRANO II                                    
05112020    18  -4.5   79   981.2  360   17     BASE BELGRANO II                                    
05112020    21  -5.9   87   980.9   50   37     BASE BELGRANO II                                    
05112020     0    .6   89  1000.7  360   35     BASE CARLINI (EX JUBANY)                            
05112020     3   2.4   91   996.5  340   70     BASE CARLINI (EX JUBANY)                            
05112020     6   1.0   94   995.0  340   65     BASE CARLINI (EX JUBANY)                            
05112020     9   2.7   84   993.6  320   44     BASE CARLINI (EX JUBANY)                            
05112020    12   1.7   97   993.3  290   39     BASE CARLINI (EX JUBANY)                            
05112020    15    .9   92   995.0  320   30     BASE CARLINI (EX JUBANY)                            
05112020    18    .7   83   994.5  320   41     BASE CARLINI (EX JUBANY)                            
05112020    21   -.1   90   995.4  320   22     BASE CARLINI (EX JUBANY)                            
05112020     3   -.9   92   999.5  200   46     BASE ESPERANZA                                      
05112020     6   3.1   95   992.3  290   35     BASE ESPERANZA                                      
05112020     9    .9   94   991.8  320   19     BASE ESPERANZA                                      
05112020    12   3.1   75   988.3  250   35     BASE ESPERANZA                                      
05112020    15   5.1   62   989.5  270   30     BASE ESPERANZA                                      
05112020    18   6.3   44   988.7  270   20     BASE ESPERANZA                                      
05112020    21   5.6   41   987.2  230   35     BASE ESPERANZA                                      
05112020     0   1.0   87   993.0  340   39     BASE MARAMBIO                                       
05112020     1   1.8   84   991.1  320   52     BASE MARAMBIO                                       
05112020     2   3.8   74   991.0  340   54     BASE MARAMBIO                                       
05112020     3   3.0   76   990.3  320   41     BASE MARAMBIO                                       
05112020     4   1.8   81   989.2  320   50     BASE MARAMBIO                                       
05112020     5    .8   90   988.8  340   46     BASE MARAMBIO                                       
05112020     6   1.0   87   988.0  320   63     BASE MARAMBIO                                       
05112020     7   1.4   87   987.5  320   56     BASE MARAMBIO                                       
05112020     8    .9   88   987.9  320   46     BASE MARAMBIO                                       
05112020     9    .8   90   987.0  320   56     BASE MARAMBIO                                       
05112020    10   1.0   90   987.0  320   41     BASE MARAMBIO                                       
05112020    11   1.6   87   987.0  320   44     BASE MARAMBIO                                       
05112020    12   2.7   84   986.9  340   37     BASE MARAMBIO                                       
05112020    13   1.0   87   986.1  340   41     BASE MARAMBIO                                       
05112020    14   4.4   74   985.4  320   26     BASE MARAMBIO                                       
05112020    15   3.9   53   983.7  320   56     BASE MARAMBIO                                       
05112020    16   3.8   47   983.4  290   63     BASE MARAMBIO                                       
05112020    17   4.1   48   984.0  320   48     BASE MARAMBIO                                       
05112020    18   3.5   54   984.4  320   20     BASE MARAMBIO                                       
05112020    19   2.6   64   985.3  290   22     BASE MARAMBIO                                       
05112020    20   3.5   58   986.6  250   20     BASE MARAMBIO                                       
05112020    21   4.5   41   987.7  230   46     BASE MARAMBIO                                       
05112020    22   3.5   48   988.8  230   37     BASE MARAMBIO                                       
05112020    23   3.6   48   988.9  230   52     BASE MARAMBIO                                       
05112020     9   1.0   94  1007.4  340   17     BASE ORCADAS                                        
05112020    15   1.3   98  1003.0  340   28     BASE ORCADAS                                        
05112020    21   -.8   99   997.5  340   28     BASE ORCADAS                                        
05112020     0   3.6   64   979.1   20   22     BASE SAN MARTIN                                     
05112020     3   2.8   73   975.3  340   17     BASE SAN MARTIN                                     
05112020     6   3.8   60   972.6  360   26     BASE SAN MARTIN                                     
05112020     9   3.7   59   972.9  360   30     BASE SAN MARTIN                                     
05112020    12    .0   98   975.9  320   48     BASE SAN MARTIN                                     
05112020    15   -.2   94   981.9  320   46     BASE SAN MARTIN                                     
05112020    18   -.8   88   986.0  320   39     BASE SAN MARTIN                                     
05112020    21   -.5   82   987.2  270    6     BASE SAN MARTIN                                     
05112020     9  15.8   63  1018.6  360   33     BENITO JUAREZ AERO                                  
05112020    15  16.8   81  1017.7  270    9     BENITO JUAREZ AERO                                  
05112020    21  15.5   79  1018.1    0    0     BENITO JUAREZ AERO                                  
05112020     6   9.8   64  1496.0  160    4     BERNARDO DE IRIGOYEN AERO                           
05112020     7  12.1   63  1499.0  160    9     BERNARDO DE IRIGOYEN AERO                           
05112020     8  15.7   59  1506.0  160    9     BERNARDO DE IRIGOYEN AERO                           
05112020     9  17.6   50  1509.0  160    9     BERNARDO DE IRIGOYEN AERO                           
05112020    10  20.6   37  1513.0  160    9     BERNARDO DE IRIGOYEN AERO                           
05112020    11  21.6   32  1510.0  140    9     BERNARDO DE IRIGOYEN AERO                           
05112020    12  23.0   23  1506.0  140   15     BERNARDO DE IRIGOYEN AERO                           
05112020    13  24.8   23  1503.0  140   15     BERNARDO DE IRIGOYEN AERO                           
05112020    14  25.5   27  1497.0  180    9     BERNARDO DE IRIGOYEN AERO                           
05112020    15  26.0   23  1492.0  140    9     BERNARDO DE IRIGOYEN AERO                           
05112020    16  25.5   31  1486.0  230    9     BERNARDO DE IRIGOYEN AERO                           
05112020    17  25.0   25  1484.0  180    9     BERNARDO DE IRIGOYEN AERO                           
05112020    18  23.5   27  1485.0  180    9     BERNARDO DE IRIGOYEN AERO                           
05112020    19  20.2   31  1489.0  180    9     BERNARDO DE IRIGOYEN AERO                           
05112020    20  18.8   32  1494.0  180    4     BERNARDO DE IRIGOYEN AERO                           
05112020    21  18.0   34  1499.0  180    4     BERNARDO DE IRIGOYEN AERO                           
05112020     6  12.0   88  1018.4   50    7     BOLIVAR AERO                                        
05112020     7  12.8   84  1019.0   50    7     BOLIVAR AERO                                        
05112020     8  12.8   82  1019.7  360   15     BOLIVAR AERO                                        
05112020     9  16.2   68  1020.2  360   15     BOLIVAR AERO                                        
05112020    10  17.6   58  1020.5  360   22     BOLIVAR AERO                                        
05112020    11  19.4   52  1019.7  360   22     BOLIVAR AERO                                        
05112020    12  21.0   45  1019.2  360   22     BOLIVAR AERO                                        
05112020    13  22.8   45  1018.6  320   22     BOLIVAR AERO                                        
05112020    14  23.6   38  1017.8  320   22     BOLIVAR AERO                                        
05112020    15  24.0   37  1017.0  320   19     BOLIVAR AERO                                        
05112020    16  23.8   40  1017.1    0    0     BOLIVAR AERO                                        
05112020    17  22.4   50  1016.6  360    7     BOLIVAR AERO                                        
05112020    18  23.0   60  1017.5  360    4     BOLIVAR AERO                                        
05112020    19  20.6   68  1017.7  180    4     BOLIVAR AERO                                        
05112020    20  18.8   76  1017.9  180    4     BOLIVAR AERO                                        
05112020    21  18.0   79  1018.4  180    4     BOLIVAR AERO                                        
05112020     0  19.3   51  1019.9   20   28     BUENOS AIRES OBSERVATORIO                           
05112020     1  18.5   52  1019.9  340   24     BUENOS AIRES OBSERVATORIO                           
05112020     2  17.5   56  1019.7  360   28     BUENOS AIRES OBSERVATORIO                           
05112020     3  16.9   56  1019.5  360   22     BUENOS AIRES OBSERVATORIO                           
05112020     4  16.3   56  1019.4  360   20     BUENOS AIRES OBSERVATORIO                           
05112020     5  15.8   62  1019.9  360   22     BUENOS AIRES OBSERVATORIO                           
05112020     6  15.3   65  1020.2  340   24     BUENOS AIRES OBSERVATORIO                           
05112020     7  15.8   65  1021.1  340   15     BUENOS AIRES OBSERVATORIO                           
05112020     8  16.8   65  1021.5  340   19     BUENOS AIRES OBSERVATORIO                           
05112020     9  17.9   61  1021.6  360   22     BUENOS AIRES OBSERVATORIO                           
05112020    10  19.9   56  1021.5  360   11     BUENOS AIRES OBSERVATORIO                           
05112020    11  21.3   52  1021.2  340   15     BUENOS AIRES OBSERVATORIO                           
05112020    12  21.6   48  1020.8  360   13     BUENOS AIRES OBSERVATORIO                           
05112020    13  22.6   47  1020.1  360   11     BUENOS AIRES OBSERVATORIO                           
05112020    14  23.4   42  1019.6  320   11     BUENOS AIRES OBSERVATORIO                           
05112020    15  23.8   40  1018.8  360   15     BUENOS AIRES OBSERVATORIO                           
05112020    16  24.6   40  1018.2  320    9     BUENOS AIRES OBSERVATORIO                           
05112020    17  25.1   36  1017.5  320    9     BUENOS AIRES OBSERVATORIO                           
05112020    18  23.7   46  1017.7  360    2     BUENOS AIRES OBSERVATORIO                           
05112020    19  21.6   60  1018.5  360    4     BUENOS AIRES OBSERVATORIO                           
05112020    20  20.8   62  1018.6   70    4     BUENOS AIRES OBSERVATORIO                           
05112020    21  20.3   74  1019.0   50    9     BUENOS AIRES OBSERVATORIO                           
05112020    22  19.3   67  1019.4   50    7     BUENOS AIRES OBSERVATORIO                           
05112020    23  19.3   70  1019.5   90    6     BUENOS AIRES OBSERVATORIO                           
05112020     6  13.0   68  1020.3  320    9     CAMPO DE MAYO AERO                                  
05112020     7  14.0   69  1021.0   50   17     CAMPO DE MAYO AERO                                  
05112020     8  16.2   60  1021.6  360   24     CAMPO DE MAYO AERO                                  
05112020     9  18.1   50  1021.5  320   22     CAMPO DE MAYO AERO                                  
05112020    10  19.4   53  1021.7   50   24     CAMPO DE MAYO AERO                                  
05112020    11  21.1   38  1021.3   50   11     CAMPO DE MAYO AERO                                  
05112020    12  22.2   41  1020.8   50   22     CAMPO DE MAYO AERO                                  
05112020    13  23.4   38  1019.9  320   20     CAMPO DE MAYO AERO                                  
05112020    14  24.0   37  1019.4   90    7     CAMPO DE MAYO AERO                                  
05112020    15  25.0   36  1018.9   50    9     CAMPO DE MAYO AERO                                  
05112020    16  24.2   40  1018.2   50    4     CAMPO DE MAYO AERO                                  
05112020    17  25.0   36  1017.7   50   22     CAMPO DE MAYO AERO                                  
05112020    18  24.4   33  1017.8   70   13     CAMPO DE MAYO AERO                                  
05112020    19  21.4   56  1018.5   70    9     CAMPO DE MAYO AERO                                  
05112020    20  17.8   71  1019.0   90    9     CAMPO DE MAYO AERO                                  
05112020    21  18.0   70  1019.2   90    7     CAMPO DE MAYO AERO                                  
05112020    22  17.2   79  1019.6   90    9     CAMPO DE MAYO AERO                                  
05112020    23  16.4   83  1019.5   90   11     CAMPO DE MAYO AERO                                  
05112020     0  27.8   20  1006.8  360   33     CATAMARCA AERO                                      
05112020     1  24.2   30  1006.8  360   44     CATAMARCA AERO                                      
05112020     2  26.6   19  1005.6  360   44     CATAMARCA AERO                                      
05112020     3  25.0   20  1006.1  360   44     CATAMARCA AERO                                      
05112020     4  24.8   20  1006.0  360   44     CATAMARCA AERO                                      
05112020     5  24.6   20  1006.1  360   44     CATAMARCA AERO                                      
05112020     6  24.0   23  1006.8  360   33     CATAMARCA AERO                                      
05112020     7  23.4   24  1008.0  360   33     CATAMARCA AERO                                      
05112020     8  24.4   22  1008.6  360   33     CATAMARCA AERO                                      
05112020     9  25.6   21  1008.9  360   24     CATAMARCA AERO                                      
05112020    10  27.5   20  1009.3  360    9     CATAMARCA AERO                                      
05112020    11  29.0   20  1009.5  360    9     CATAMARCA AERO                                      
05112020    12  30.4   20  1009.2   20    9     CATAMARCA AERO                                      
05112020    13  31.6   16  1008.5  180    4     CATAMARCA AERO                                      
05112020    14  32.8   17  1008.0   90    4     CATAMARCA AERO                                      
05112020    15  33.2   16  1006.7    0    0     CATAMARCA AERO                                      
05112020    16  34.6   16  1005.3  180    4     CATAMARCA AERO                                      
05112020    17  34.4   16  1004.8  230    4     CATAMARCA AERO                                      
05112020    18  34.4   17  1004.8  360    4     CATAMARCA AERO                                      
05112020    19  32.8   17  1005.7  360   24     CATAMARCA AERO                                      
05112020    20  31.2   19  1006.9  360   24     CATAMARCA AERO                                      
05112020    21  28.0   29  1008.0  360   24     CATAMARCA AERO                                      
05112020    22  27.2   27  1009.1  360   24     CATAMARCA AERO                                      
05112020    23  28.0   23  1009.6  360   24     CATAMARCA AERO                                      
05112020     0  19.2   50  1014.4   50   15     CERES AERO                                          
05112020     1  17.6   48  1014.1   50   13     CERES AERO                                          
05112020     2  18.0   44  1013.4   50   19     CERES AERO                                          
05112020     3  18.2   41  1012.0   70   24     CERES AERO                                          
05112020     4  18.4   40  1011.9   50   24     CERES AERO                                          
05112020     5  18.0   39  1011.8   50   26     CERES AERO                                          
05112020     6  16.6   46  1012.6   50   20     CERES AERO                                          
05112020     7  16.4   50  1013.3   50   17     CERES AERO                                          
05112020     8  18.4   45  1013.7   20   22     CERES AERO                                          
05112020     9  20.0   39  1014.5   20   24     CERES AERO                                          
05112020    10  22.3   37  1014.8   50   22     CERES AERO                                          
05112020    11  24.3   33  1014.5   50   20     CERES AERO                                          
05112020    12  25.8   27  1014.5   50   15     CERES AERO                                          
05112020    13  27.2   29  1014.1   70   15     CERES AERO                                          
05112020    14  28.7   23  1013.5   20   15     CERES AERO                                          
05112020    15  29.8   22  1013.1   70   13     CERES AERO                                          
05112020    16  29.4   23  1012.9   50   15     CERES AERO                                          
05112020    17  29.6   18  1012.5   50   15     CERES AERO                                          
05112020    18  29.2   19  1012.1   50   19     CERES AERO                                          
05112020    19  27.2   21  1012.3   70   17     CERES AERO                                          
05112020    20  22.7   30  1012.7   70   11     CERES AERO                                          
05112020    21  20.1   33  1014.0   70   13     CERES AERO                                          
05112020    22  18.6   37  1014.4   70   13     CERES AERO                                          
05112020    23  17.2   46  1015.0   70   13     CERES AERO                                          
05112020     6  19.5   37  1008.8  140    9     CHAMICAL AERO                                       
05112020     7  18.8   41  1009.5  140    9     CHAMICAL AERO                                       
05112020     8  21.0   36  1010.6  140   19     CHAMICAL AERO                                       
05112020     9  21.5   34  1011.8   90   19     CHAMICAL AERO                                       
05112020    10  23.2   30  1012.4    0    0     CHAMICAL AERO                                       
05112020    11  24.8   28  1012.7    0    0     CHAMICAL AERO                                       
05112020    12  26.1   26  1011.6   90   19     CHAMICAL AERO                                       
05112020    13  27.8   23  1010.9   90   19     CHAMICAL AERO                                       
05112020    14  29.0   21  1010.3   90   19     CHAMICAL AERO                                       
05112020    15  30.3   19  1007.0   90   19     CHAMICAL AERO                                       
05112020    16  30.5   21  1007.4    0    0     CHAMICAL AERO                                       
05112020    17  31.0   20  1007.2    0    0     CHAMICAL AERO                                       
05112020    18  31.0   21  1007.4    0    0     CHAMICAL AERO                                       
05112020    19  29.2   23  1008.5    0    0     CHAMICAL AERO                                       
05112020    20  26.5   30  1009.7    0    0     CHAMICAL AERO                                       
05112020    21  26.0   32  1010.2    0    0     CHAMICAL AERO                                       
05112020     9   9.1   55  1020.8  250   31     CHAPELCO AERO                                       
05112020    10   9.8   48  1021.3  250   41     CHAPELCO AERO                                       
05112020    11  11.1   43  1020.6  270   44     CHAPELCO AERO                                       
05112020    12  12.3   40  1020.0  290   39     CHAPELCO AERO                                       
05112020    13  13.5   38  1019.1  290   43     CHAPELCO AERO                                       
05112020    14  16.5   33  1018.3  270   31     CHAPELCO AERO                                       
05112020    15  16.6   36  1018.3  270   30     CHAPELCO AERO                                       
05112020    16  16.6   36  1017.9  270   30     CHAPELCO AERO                                       
05112020    17  17.0   33  1017.5  270   33     CHAPELCO AERO                                       
05112020    18  16.0   40  1017.5  250   33     CHAPELCO AERO                                       
05112020    19  14.8   35  1017.9  250   37     CHAPELCO AERO                                       
05112020    20  12.8   43  1018.5  270   35     CHAPELCO AERO                                       
05112020    21  10.5   53  1019.3  290   28     CHAPELCO AERO                                       
05112020     9  23.8   41  1011.1  360   15     CHEPES                                              
05112020    15  31.0   24  1006.6    0    0     CHEPES                                              
05112020    21  27.0   31  1010.2    0    0     CHEPES                                              
05112020     9  20.8   41  1530.0    0    0     CHILECITO AERO                                      
05112020    15  31.6   23  1514.0  180   24     CHILECITO AERO                                      
05112020    21  25.7   30  1521.0  230   15     CHILECITO AERO                                      
05112020     9  14.8   49  1020.3  320    9     CIPOLLETTI                                          
05112020    15  24.5   31  1014.5  140   15     CIPOLLETTI                                          
05112020    21  18.9   48  1016.2   50    4     CIPOLLETTI                                          
05112020     0  14.1   34  1004.1  290   37     COMODORO RIVADAVIA AERO                             
05112020     1  13.4   41  1004.3  290   43     COMODORO RIVADAVIA AERO                             
05112020     2  12.7   43  1004.4  270   33     COMODORO RIVADAVIA AERO                             
05112020     3  12.1   45  1004.3  290   41     COMODORO RIVADAVIA AERO                             
05112020     4  11.5   46  1004.7  290   46     COMODORO RIVADAVIA AERO                             
05112020     5  11.1   47  1005.3  270   37     COMODORO RIVADAVIA AERO                             
05112020     6  10.7   49  1006.7  290   39     COMODORO RIVADAVIA AERO                             
05112020     7  10.7   51  1007.5  290   31     COMODORO RIVADAVIA AERO                             
05112020     8  11.5   48  1008.1  270   31     COMODORO RIVADAVIA AERO                             
05112020     9  13.2   48  1008.7  270   30     COMODORO RIVADAVIA AERO                             
05112020    10  15.0   42  1008.8  270   31     COMODORO RIVADAVIA AERO                             
05112020    11  19.2   33  1008.6  270   31     COMODORO RIVADAVIA AERO                             
05112020    12  20.4   33  1008.5  290   31     COMODORO RIVADAVIA AERO                             
05112020    13  21.3   32  1008.2  270   28     COMODORO RIVADAVIA AERO                             
05112020    14  23.1   27  1007.8  280   37     COMODORO RIVADAVIA AERO                             
05112020    15  23.1   27  1008.2  270   31     COMODORO RIVADAVIA AERO                             
05112020    16  24.7   23  1008.1  290   35     COMODORO RIVADAVIA AERO                             
05112020    17  23.6   25  1008.8  280   33     COMODORO RIVADAVIA AERO                             
05112020    18  22.4   27  1009.3  270   33     COMODORO RIVADAVIA AERO                             
05112020    19  21.5   30  1010.0  250   30     COMODORO RIVADAVIA AERO                             
05112020    20  20.3   28  1010.6  290   33     COMODORO RIVADAVIA AERO                             
05112020    21  18.9   37  1011.8  290   22     COMODORO RIVADAVIA AERO                             
05112020    22  18.7   37  1013.9  250   31     COMODORO RIVADAVIA AERO                             
05112020    23  15.3   65  1015.9  180   19     COMODORO RIVADAVIA AERO                             
05112020     0  16.7   52  1018.9   90   20     CONCORDIA AERO                                      
05112020     1  16.0   54  1018.8   90   19     CONCORDIA AERO                                      
05112020     2  15.1   58  1018.5   90   20     CONCORDIA AERO                                      
05112020     3  13.9   62  1018.0   90   19     CONCORDIA AERO                                      
05112020     4  13.6   65  1018.1   50   24     CONCORDIA AERO                                      
05112020     5  12.5   72  1018.4   50   22     CONCORDIA AERO                                      
05112020     6  12.0   75  1019.2   50   20     CONCORDIA AERO                                      
05112020     7  12.8   76  1019.9   50   17     CONCORDIA AERO                                      
05112020     8  14.5   68  1020.0   50   24     CONCORDIA AERO                                      
05112020     9  17.4   55  1020.1   50   35     CONCORDIA AERO                                      
05112020    10  20.0   48  1019.3   50   30     CONCORDIA AERO                                      
05112020    11  21.6   42  1018.9   50   31     CONCORDIA AERO                                      
05112020    12  23.2   38  1018.4   70   26     CONCORDIA AERO                                      
05112020    13  24.5   32  1017.9   50   31     CONCORDIA AERO                                      
05112020    14  25.6   31  1017.5   50   31     CONCORDIA AERO                                      
05112020    15  26.2   29  1016.4   50   24     CONCORDIA AERO                                      
05112020    16  26.7   31  1015.9   50   20     CONCORDIA AERO                                      
05112020    17  26.5   30  1015.6   70   13     CONCORDIA AERO                                      
05112020    18  26.3   29  1015.7   70   19     CONCORDIA AERO                                      
05112020    19  24.6   33  1016.0   90   11     CONCORDIA AERO                                      
05112020    20  22.0   46  1016.3   90    7     CONCORDIA AERO                                      
05112020    21  20.8   50  1016.6   90    7     CONCORDIA AERO                                      
05112020    22  19.9   54  1017.3   70    9     CONCORDIA AERO                                      
05112020    23  20.0   58  1017.7   90   13     CONCORDIA AERO                                      
05112020     0  16.2   53  1014.1  360   17     CORDOBA AERO                                        
05112020     1  18.7   44  1013.4   20   19     CORDOBA AERO                                        
05112020     2  18.4   48  1013.2   20   22     CORDOBA AERO                                        
05112020     3  17.6   49  1012.6   20   15     CORDOBA AERO                                        
05112020     4  16.7   51  1012.3   20   24     CORDOBA AERO                                        
05112020     5  15.6   55  1012.9   50    9     CORDOBA AERO                                        
05112020     6  15.8   51  1013.0   20   24     CORDOBA AERO                                        
05112020     7  14.8   57  1014.5   20   11     CORDOBA AERO                                        
05112020     8  19.7   38  1014.8   20   28     CORDOBA AERO                                        
05112020     9  20.6   36  1015.0   20   35     CORDOBA AERO                                        
05112020    10  22.8   31  1015.1   20   33     CORDOBA AERO                                        
05112020    11  24.9   28  1014.6   20   30     CORDOBA AERO                                        
05112020    12  26.5   26  1014.1   50   26     CORDOBA AERO                                        
05112020    13  28.2   21  1013.4   50   24     CORDOBA AERO                                        
05112020    14  29.2   21  1012.9   20   22     CORDOBA AERO                                        
05112020    15  29.5   20  1012.4   90   20     CORDOBA AERO                                        
05112020    16  30.2   23  1011.8   20   17     CORDOBA AERO                                        
05112020    17  29.8   24  1011.7   90   19     CORDOBA AERO                                        
05112020    18  28.4   26  1011.9   50   13     CORDOBA AERO                                        
05112020    19  26.4   27  1012.5   70   22     CORDOBA AERO                                        
